File ID,Illustration,Chp,Part Number,Caption,DB ID,FileName,FileType,Error in print
Figure 25.15,Figure,25,15,"Fig. 25.15. Scarab, Cat. No. 15. (p10Z3-0104)",p10Z3-0104,p10Z3-0104.tif,tif,
Figure 25.16,Figure,25,16,"Fig. 25.16. Scarab, Cat. No. 16. (p10Z3-0105)",p10Z3-0105,p10Z3-0105.tif,tif,
Figure 25.17,Figure,25,17,"Fig. 25.17. Scarab, Cat. No. 17. (p10Z3-0106)",p10Z3-0106,p10Z3-0106.tif,tif,
Figure 25.18,Figure,25,18,"Fig. 25.18. Seal, Cat. No. 18. (p10Z3-0107)",p10Z3-0107,p10Z3-0107.tif,tif,
Figure 25.19,Figure,25,19,"Fig. 25.19. Seal, Cat. No. 19. (p10Z3-0108)",p10Z3-0108,p10Z3-0108.tif,tif,
Figure 25.20,Figure,25,20,Fig. 25.20. Scarab. Cat. No. 20. (p10Z3-0109),p10Z3-0109,p10Z3-0109.tif,tif,
Figure 25.21,Figure,25,21,"Fig. 25.21. Scarab, Cat. No. 21. (p10Z3-0110)",p10Z3-0110,p10Z3-0110.tif,tif,
Figure 25.22,Figure,25,22,"Fig. 25.22. Scarab, Cat. No. 22. (p10Z3-0111)",p10Z3-0111,p10Z3-0111.tif,tif,
Figure 25.23,Figure,25,23,"Fig. 25.23. Scarab, Cat. No. 23. (p10Z3-0112)",p10Z3-0112,p10Z3-0112.tif,tif,
Figure 26.1,Figure,26,1,Fig. 26.1. Beads and jewelry. (d10Z1-1131),d10Z1-1131,d10Z1-1131.tif,tif,
Figure 26.2,Figure,26,2,"Fig. 26.2. Game pieces, weights and spindle whorls. (d10Z1-1124)",d10Z1-1124,d10Z1-1124.tif,tif,
Figure 26.3,Figure,26,3,"Fig. 26.3. Bone, ivory and bronze plaques, bone and ivory points and buttons, and a stone palette. (d10Z1-1125)",d10Z1-1125,d10Z1-1125.tif,tif,
Figure 26.4,Figure,26,4,"Fig. 26.4. Metal weapons and tools, and an ivory handle. (d10Z1-1126)",d10Z1-1126,d10Z1-1126.tif,tif,
Figure 26.5,Figure,26,5,Fig. 26.5. Metal weapons and tools (continued). (d10Z1-1127),d10Z1-1127,d10Z1-1127.tif,tif,
Figure 26.6,Figure,26,6,"Fig. 26.6. Various clay, bone, ivory, metal and glass objects. (d10Z1-1128)",d10Z1-1128,d10Z1-1128.tif,tif,
Figure 26.7,Figure,26,7,Fig. 26.7. Clay Figurines and an Udjat eye. (d15Z1-0215),d15Z1-0215,d15Z1-0215.tif,tif,
Figure 26.8,Figure,26,8,"Fig. 26.8. Magnified photographs of selected objects, mostly of ivory, taken with an Olympus SZX7 stereo-microsope.",d16Z1-0113,d16Z1-0113.tif,tif,
Figure 27.1,Figure,27,1,Fig. 27.1. The relationship between assemblage size (represented by total NISP for mammals) and the number of mammalian species (or greater taxa) identified in Area G. The numbers within the graph indicate the chronological phases (6–12). (d10Z1-1177),d10Z1-1177,d10Z1-1177.tif,tif,
Figure 27.2,Figure,27,2,"Fig. 27.2. NISP percentages of caprine, cattle and pig bones. Minor deviations from the trend line show the usually negligible contribution of pig bones to Bronze and Iron Age assemblages (solid dots; white circles indicate Dor). Gray-filled circles (left part of graph) stand for ‘Ain Dara Strata XX–XIII (top) and Tel Miqne-Ekron Strata VII–IV (bottom). (d10Z1-1178) ",d10Z1-1178,d10Z1-1178.tif,tif,
Figure 27.3,Figure,27,3,Fig. 27.3. The percentual distribution of artiodactyl remains (NISP) from various phases in Areas G and D2. Note the diachronically decreasing trend in the number of remains available for study. (d10Z1-1179),d10Z1-1179,d10Z1-1179.tif,tif,
Figure 27.4,Figure,27,4,Fig. 27.4. The proportion of caprine to cattle bones by weight in the Late Bronze IIB and Ir1a early (Phases 12–10). (d10Z1-1180),d10Z1-1180,d10Z1-1180.tif,tif,
Figure 27.5,Figure,27,5,"Fig. 27.5. NISP proportions between non-identifiable caprine and sheep and goats at Late Bronze and Iron Age settlements in the southern Levant, sorted by decreasing order of sheep/ goat ratios. (d10Z1-1181)",d10Z1-1181,d10Z1-1181.tif,tif,
Figure 27.6,Figure,27,6,"Fig. 27.6. Opposing trends in the age distributions of cattle and caprine bones from Area G at Dor (Phases 12–11, not pooled). (d10Z1-1182)",d10Z1-1182,d10Z1-1182.tif,tif,
Figure 27.7,Figure,27,7,"Fig. 27.7. Diachronic trends in the percentages between gazelle (gray) and fallow deer (black) among the remains of wild artiodactyls in the Levantine region (top, after Tsahar et al. 2009: Fig. 3) and Areas D2 and G at Dor (bottom). (d10Z1-1183)",d10Z1-1183,d10Z1-1183.tif,tif,
Figure 27.8,Figure,27,8,"Fig. 27.8. The geographical distribution of archaeological aurochs finds in Israel (redrawn and updated, after Tsahar et al. 2009: Fig. 8). (d10Z1-1184)",d10Z1-1184,d10Z1-1184.tif,tif,
Figure 27.9,Figure,27,9,Fig. 27.9. Comparisons between relative bone weights in the complete standard cattle skeleton (continuous line) and two assemblages from Area G (dashed line). (d10Z1-1185),d10Z1-1185,d10Z1-1185.tif,tif,
Figure 27.10,Figure,27,10,"Fig. 27.10. Summary of butchering marks observed on 22 skull fragments in Phase 10, Area G. Primary cuts (1) seem to have been aimed at removing the top of the skull with horns, the mandibles and the snout. Secondary butchering (2) meant further dismemberment of the head. (d10Z1-1186) ",d10Z1-1186,d10Z1-1186.tif,tif,
Figure 27.11,Figure,27,11,Fig. 27.11. Comparison between relative bone weights in the complete standard sheep skeleton (continuous line) and two assemblages of pooled caprine remains from Area G (dashed line). (d10Z1-1187),d10Z1-1187,d10Z1-1187.tif,tif,
Figure 27.12,Figure,27,12,Fig. 27.12. The intermediary position of faunal assemblages representing various phases of Dor in terms of the relation between the extreme consumption of beef (dominant in the Galilee) vs. mutton (dominant in the Negev). (d10Z1-1188),d10Z1-1188,d10Z1-1188.tif,tif,
Figure 28.1,Figure,28,1,Fig. 28.1. The number of fish species characteristic of gross categories of aquatic habitats based on salinity. Assemblage size for fish (NISP) is shown in each phase. Nile perch is marked by an asterisk. (d10Z1-1189),d10Z1-1189,d10Z1-1189.tif,tif,
Figure 28.2,Figure,28,2,"Fig. 28.2. The percentual distribution of 441 identifiable fish bones (except for large Nile perch and species represented by NISP>10), showing the proportion of groups of sea fish throughout the sequences in Areas G and D2. (d10Z1-1190)",d10Z1-1190,d10Z1-1190.tif,tif,
Figure 28.3,Figure,28,3,"Fig. 28.3. The distribution of Nilotic fish remains (all studied periods) in Israel, alongside prehistoric sites with hippopotamus remains (Ch=Chalcolithic, EB=Early Bronze Age, MB=Middle Bronze Age, IR=early Iron Age). (d10Z1-1191)",d10Z1-1191,d10Z1-1191.tif,tif,
Figure 28.4,Figure,28,4,Fig. 28.4. The size distribution of Nile perch vertebrae (cranial breadth) recovered from the Late Bronze IIB and early Iron Age strata in Area G. (d10Z1-1192),d10Z1-1192,d10Z1-1192.tif,tif,
Figure 28.5,Figure,28,5,Fig. 28.5. The annual presence of bird species identified at modern-day Dor; sporadic seasonal occurrences of Egyptian goose (marked by asterisks) complement those of greylag goose. (d10Z1-1193),d10Z1-1193,d10Z1-1193.tif,tif,
Figure 29.1,Figure,29,1,"Fig. 29.1. Skeleton in situ lying on the right side, facing a wall. (p10Z3-0113)",p10Z3-0113,p10Z3-0113.tif,tif,
Figure 29.2,Figure,29,2,Fig. 29.2. Drawing of the skeleton in situ. (d10Z1-1194),d10Z1-1194,d10Z1-1194.tif,tif,
Figure 29.3a,Figure,29,3a,Fig. 29.3a. Skull: (a) frontal view (p10Z3-0114),p10Z3-0114,p10Z3-0114.tif,tif,
Figure 29.3b,Figure,29,3b,Fig. 29.3b. Skull:(b) lateral view (p10Z3-0123),p10Z3-0123,p10Z3-0123.tif,tif,
Figure 29.3c,Figure,29,3c,Fig. 29.3c. Skull: (c) upper view ( p10Z3-0124),p10Z3-0124,p10Z3-0124.tif,tif,
Figure 29.3d,Figure,29,3d,Fig. 29.3d. Skull: (d) occipital view. ( p10Z3-0125),p10Z3-0125,p10Z3-0125.tif,tif,
Figure 29.4a,Figure,29,4a,"Fig. 29.4a. Mandible: (a) lateral view left; (b) occlusal view; (c) lateral view right; (d) frontal view. Note antemortem tooth loss (arrow A), large amount of calculus (arrow B), and a buccal pit on the left second lower molar (arrow C). (p10Z3-0115, p10Z3-0126, p10Z3-0127, p10Z3-0128) ",p10Z3-0115,p10Z3-0115.tif,jpg,
Figure 29.4b,Figure,29,4b,"Fig. 29.4b. Mandible: (a) lateral view left; (b) occlusal view; (c) lateral view right; (d) frontal view. Note antemortem tooth loss (arrow A), large amount of calculus (arrow B), and a buccal pit on the left second lower molar (arrow C). (p10Z3-0115, p10Z3-0126, p10Z3-0127, p10Z3-0128) ",p10Z3-0126,p10Z3-0126.tif,jpg,
Figure 29.4c,Figure,29,4c,"Fig. 29.4c. Mandible: (a) lateral view left; (b) occlusal view; (c) lateral view right; (d) frontal view. Note antemortem tooth loss (arrow A), large amount of calculus (arrow B), and a buccal pit on the left second lower molar (arrow C). (p10Z3-0115, p10Z3-0126, p10Z3-0127, p10Z3-0128) ",p10Z3-0127,p10Z3-0127.tif,jpg,
Figure 29.4d,Figure,29,4d,"Fig. 29.4d. Mandible: (a) lateral view left; (b) occlusal view; (c) lateral view right; (d) frontal view. Note antemortem tooth loss (arrow A), large amount of calculus (arrow B), and a buccal pit on the left second lower molar (arrow C). (p10Z3-0115, p10Z3-0126, p10Z3-0127, p10Z3-0128) ",p10Z3-0128,p10Z3-0128.tif,jpg,
Figure 29.5,Figure,29,5,Fig. 29.5. Preauricular sulcus on the ventral surface of os ilium. (p10Z3-0116),p10Z3-0116,p10Z3-0116.tif,tif,
Figure 29.6,Figure,29,6,Fig. 29.6. Parturition scar on the dorsal aspect of the pubic symphysis (arrow). (p10Z3-0117),p10Z3-0117,p10Z3-0117.tif,tif,
Figure 29.7,Figure,29,7,Fig. 29.7. Dishing of the lumbar vertebra. (p10Z3-0118),p10Z3-0118,p10Z3-0118.tif,tif,
Figure 29.8,Figure,29,8,Fig. 29.8. Posterior view of the left patella showing local inflammation on the distal non-articular area (arrow). (p10Z3-0119),p10Z3-0119,p10Z3-0119.tif,tif,
Figure 29.9,Figure,29,9,Fig. 29.9. Carious lesion in the upper right first molar (arrow). (p10Z3-0120),p10Z3-0120,p10Z3-0120.tif,tif,
Figure 29.10a,Figure,29,10a,"Fig. 29.10. Perimortem butterfly fracture on the right femur (left) in comparison to postmortem horizontal fracture (right) on the same bone. Note presence of a characteristic rim (b, arrow) and differences in type and color of the fractures. (p10Z3-0121, p10Z3-0122) ",p10Z3-0121,p10Z3-0121.tif,jpg,
Figure 29.10b,Figure,29,10b,"Fig. 29.10. Perimortem butterfly fracture on the right femur (left) in comparison to postmortem horizontal fracture (right) on the same bone. Note presence of a characteristic rim (b, arrow) and differences in type and color of the fractures. (p10Z3-0121, p10Z3-0122) ",p10Z3-0122,p10Z3-0122.tif,jpg,
Figure 30.1,Figure,30,1,Fig. 30.1. Age probability distribution for Sample RTT 5844. (d10Z1-1037),d10Z1-1038,d10Z1-1038.tif,tif,x
Figure 31.1,Figure,31,1,Fig. 31.1. Frequency of main shell groups in Late Bronze IIB Phases 12–11. (p10Z3-0021),p10Z3-0021,p10Z3-0021.tif,tif,
Figure 31.2,Figure,31,2,Fig. 31.2. Frequency of shell groups excluding Glycymeris in Late Bronze IIB Phases 12–11. (p10Z3-0022),p10Z3-0022,p10Z3-0022.tif,tif,
Figure 31.3,Figure,31,3,Fig. 31.3. Glycymeris with ceramic fragments and plaster inside. (p10Z3-0023),p10Z3-0023,p10Z3-0023.tif,tif,
Figure 31.4,Figure,31,4,Fig. 31.4. Glycymeris with “fresh” holes from excavation. (p10Z3-0024),p10Z3-0024,p10Z3-0024.tif,tif,
Figure 31.5,Figure,31,5,"Fig. 31.5. Shells of family Muricidae: From left: Hexaplex trunculus, broken shell of Bolinus brandaris, Stramonita haemastoma. (p10Z3-0025)",p10Z3-0025,p10Z3-0025.tif,tif,
Figure 31.6,Figure,31,6,Fig. 31.6. Edible shells of Phorcus turbinatus and Patella caerulea (bottom left). (p10Z3-0026),p10Z3-0026,p10Z3-0026.tif,tif,
Figure 31.7,Figure,31,7,"Fig. 31.7. Gastropod shells that may have served as ornaments. Top row from left: Columbella rustica, two specimens of Tritia gibbosula, two specimens of Cypraea spurca, Conus Mediterraneus. Bottom row from left: Neverita josephina, Tritia mutabilis, Euth",p10Z3-0027,p10Z3-0027.tif,tif,
Figure 31.8,Figure,31,8,Fig. 31.8. Phalium granulatum with a “cassid lip”. (p10Z3-0028),p10Z3-0028,p10Z3-0028.tif,tif,
Table  2.2,Table ,2,2,Table 2.2. Area G Bronze and Iron Ages phases and horizons by context,d15Z1-0073,d15Z1-0073.tif,tif,
Plate 17.1,Plate,17,1,Pl. 17.1. local ceramic assemblage from early Phase 12 (horizon 1). (d10Z1-1058),d10Z1-1058,d10Z1-1058.tif,tif,
Plate 17.2,Plate,17,2,Pl. 17.2. Imported ceramic assemblage from early Phase 12 (horizon 1). (d10Z1-1059),d10Z1-1059,d10Z1-1059.tif,tif,
Plate 17.3,Plate,17,3,Pl. 17.3. local and imported ceramic assemblage from late Phase 12 (horizon 2). (d10Z1-1060),d10Z1-1060,d10Z1-1060.tif,tif,
Plate 17.4,Plate,17,4,Pl. 17.4. local ceramic assemblage from early Phase 11 (horizon 3). (d10Z1-1061),d10Z1-1061,d10Z1-1061.tif,tif,
Plate 17.5,Plate,17,5,Pl. 17.5. local ceramic assemblage from early Phase 11 (horizon 3) (cont.). (d10Z1-1062),d10Z1-1062,d10Z1-1062.tif,tif,
Plate 17.6,Plate,17,6,Pl. 17.6. Imported ceramic assemblage from early Phase 11 (horizon 3). (d10Z1-1063),d10Z1-1063,d10Z1-1063.tif,tif,
Plate 17.7,Plate,17,7,Pl. 17.7. local ceramic assemblage from late Phase 11 (horizon 4). (d10Z1-1064),d10Z1-1064,d10Z1-1064.tif,tif,
Plate 17.8,Plate,17,8,Pl. 17.8. Imported ceramic assemblage from late Phase 11 (horizon 4). (d10Z1-1065),d10Z1-1065,d10Z1-1065.tif,tif,
Plate 17.9,Plate,17,9,Pl. 17.9. Cypriot Monochrome Ware. (d10Z1-1066),d10Z1-1066,d10Z1-1066.tif,tif,
Plate 17.10,Plate,17,10,Pl. 17.10. variants of Cypriot base Ring Ware. (d10Z1-1067),d10Z1-1067,d10Z1-1067.tif,tif,
Plate 17.11,Plate,17,11,Pl. 17.11. Cypriot White Slip Ware II and III. (d10Z1-1068),d10Z1-1068,d10Z1-1068.tif,tif,
Plate 17.12,Plate,17,12,Pl. 17.12. Cypriot White Slip Ware II and III. (d10Z1-1069),d10Z1-1069,d10Z1-1069.tif,tif,
Plate 17.13,Plate,17,13,Pl. 17.13. Cypriot White Shaved Ware and Plain White WheelMade Ware I. (d10Z1-1070),d10Z1-1070,d10Z1-1070.tif,tif,
Plate 17.14,Plate,17,14,Pl. 17.14. egyptian fabrics represented in Phases 12 and 11. (d10Z1-1071),d10Z1-1071,d10Z1-1071.tif,tif,
Plate 17.15,Plate,17,15,Pl. 17.15. Gray burnished Wheel-made and handmade Ware. (d10Z1-1072),d10Z1-1072,d10Z1-1072.tif,tif,
Plate 17.i,Plate,17,i,Pl. 17.i. Bowls and chalices. (d10Z1-1049),d10Z1-1049,d10Z1-1049.tif,tif,
Plate 17.ii,Plate,17,ii,Pl. 17.ii. Kraters and krater-bowls. (d10Z1-1050),d10Z1-1050,d10Z1-1050.tif,tif,
Plate 17.iii,Plate,17,iii,Pl. 17.iii. Cooking pots. (d10Z1-1051),d10Z1-1051,d10Z1-1051.tif,tif,
Plate 17.iv,Plate,17,iv,Pl. 17.iv. Jars. (d10Z1-1052),d10Z1-1052,d10Z1-1052.tif,tif,
Plate 17.ix,Plate,17,ix,Pl. 17.ix. Gray burnished Wheel-Made and handmade Ware. (d10Z1-1057),d10Z1-1057,d10Z1-1057.tif,tif,
Plate 17.v,Plate,17,v,Pl. 17.v. Jars (cont.) and pithoi. (d10Z1-1053),d10Z1-1053,d10Z1-1053.tif,tif,
Plate 17.vi,Plate,17,vi,"Pl. 17.vi. Jugs, juglet, flasks, lamps and alabastra. (d10Z1-1054)",d10Z1-1054,d10Z1-1054.tif,tif,
Plate 17.vii,Plate,17,vii,Pl. 17.vii. Cypriot imports. (d10Z1-1055),d10Z1-1055,d10Z1-1055.tif,tif,
Plate 17.viii,Plate,17,viii,Pl. 17.viii. egyptian imports. (d10Z1-1056),d10Z1-1056,d10Z1-1056.tif,tif,
Plate 18.1,Plate,18,1,"Pl. 18.1. Aegean-type pottery from Area G, Phase 11. (d10Z1-1039)",d10Z1-1039,d10Z1-1039.tif,tif,
"Plate 18.1, continued",Plate,18,1,"Pl. 18.1continued. Aegean-type pottery from Area G, Phase 11. (d10Z1-1039)",d10Z1-1244,d10Z1-1244.tif,tif,x
Plate 20.1,Plate,20,1,Pl. 20.1. Pottery of Phase “11 and 10”. (d10Z1-1073),d10Z1-1073,d10Z1-1073.tif,tif,
Plate 20.2,Plate,20,2,"Pl. 20.2. Pottery of Phase 10, Courtyard 18333. (d10Z1-1074)",d10Z1-1074,d10Z1-1074.tif,tif,
Plate 20.3,Plate,20,3,"Pl. 20.3. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1075)",d10Z1-1075,d10Z1-1075.tif,tif,
Plate 20.4,Plate,20,4,"Pl. 20.4. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1076)",d10Z1-1076,d10Z1-1076.tif,tif,
Plate 20.5,Plate,20,5,"Pl. 20.5. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1077)",d10Z1-1077,d10Z1-1077.tif,tif,
Plate 20.6,Plate,20,6,"Pl. 20.6. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1078)",d10Z1-1078,d10Z1-1078.tif,tif,
Plate 20.7,Plate,20,7,"Pl. 20.7. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1079)",d10Z1-1079,d10Z1-1079.tif,tif,
Plate 20.8,Plate,20,8,"Pl. 20.8. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1080)",d10Z1-1080,d10Z1-1080.tif,tif,
Plate 20.9,Plate,20,9,"Pl. 20.9. Pottery of Phase 10, Courtyard 18333, cont. (d10Z1-1081)",d10Z1-1081,d10Z1-1081.tif,tif,
Plate 20.10,Plate,20,10,"Pl. 20.10. Pottery of Phase 10, Room 18330. (d10Z1-1082)",d10Z1-1082,d10Z1-1082.tif,tif,
Plate 20.11,Plate,20,11,"Pl. 20.11. Pottery of Phase 10, Room 18330, cont. (d10Z1-1083)",d10Z1-1083,d10Z1-1083.tif,tif,
Plate 20.12,Plate,20,12,"Pl. 20.12. Pottery of Phase 10, Room 18286. (d10Z1-1084)",d10Z1-1084,d10Z1-1084.tif,tif,
Plate 20.13,Plate,20,13,"Pl. 20.13. Pottery of Phase 10, Room 18286, cont. (d10Z1-1085)",d10Z1-1085,d10Z1-1085.tif,tif,
Plate 20.14,Plate,20,14,"Pl. 20.14. Pottery of Phase 10, various loci. (d10Z1-1086)",d10Z1-1086,d10Z1-1086.tif,tif,
Plate 20.15,Plate,20,15,Pl. 20.15. Pottery of Phase “10 and 9”. (d10Z1-1087),d10Z1-1087,d10Z1-1087.tif,tif,
Plate 20.16,Plate,20,16,"Pl. 20.16. Pottery of Phase 9, Courtyard 9795 east. (d10Z1-1088)",d10Z1-1088,d10Z1-1088.tif,tif,
Plate 20.17,Plate,20,17,"Pl. 20.17. Pottery of Phase 9, Courtyard 9795 east, cont. (d10Z1-1089)",d10Z1-1089,d10Z1-1089.tif,tif,
Plate 20.18,Plate,20,18,"Pl. 20.18. Pottery of Phase 9, Courtyard 9795 east, cont. (d10Z1-1090)",d10Z1-1090,d10Z1-1090.tif,tif,
Plate 20.19,Plate,20,19,"Pl. 20.19. Pottery of Phase 9, Courtyard 9795 west. (d10Z1-1091)",d10Z1-1091,d10Z1-1091.tif,tif,
Plate 20.20,Plate,20,20,"Pl. 20.20. Pottery of Phase 9, Courtyard 9795 upper. (d10Z1-1092)",d10Z1-1092,d10Z1-1092.tif,tif,
Plate 20.21,Plate,20,21,"Pl. 20.21. Pottery of Phase 9, Room 18033. (d10Z1-1093)",d10Z1-1093,d10Z1-1093.tif,tif,
Plate 20.22,Plate,20,22,"Pl. 20.22. Pottery of Phase 9, Room 18033, cont. (d10Z1-1094)",d10Z1-1094,d10Z1-1094.tif,tif,
Plate 20.23,Plate,20,23,"Pl. 20.23. Pottery of Phase 9, Room 18033, cont. (d10Z1-1095)",d10Z1-1095,d10Z1-1095.tif,tif,
Plate 20.24,Plate,20,24,"Pl. 20.24. Pottery of Phase 9, Room 18033, cont. (d10Z1-1096)",d10Z1-1096,d10Z1-1096.tif,tif,
Plate 20.25,Plate,20,25,"Pl. 20.25. Pottery of Phase 9, Room 18033, cont. (d10Z1-1097)",d10Z1-1097,d10Z1-1097.tif,tif,
Plate 20.26,Plate,20,26,"Pl. 20.26. Pottery of Phase 9, Room 18033, cont. (d10Z1-1098)",d10Z1-1098,d10Z1-1098.tif,tif,
Plate 20.27,Plate,20,27,"Pl. 20.27. Pottery of Phase 9, Room 18242. (d10Z1-1099)",d10Z1-1099,d10Z1-1099.tif,tif,
Plate 20.28,Plate,20,28,"Pl. 20.28. Pottery of Phase 9, Room 18241 and doorway 18293. (d10Z1-1100)",d10Z1-1100,d10Z1-1100.tif,tif,
Plate 20.29,Plate,20,29,"Pl. 20.29. Pottery of Phase 9, Room 18241 and doorway 18293, cont. (d10Z1-1101)",d10Z1-1101,d10Z1-1101.tif,tif,
Plate 20.30,Plate,20,30,"Pl. 20.30. Pottery of Phase 9, Room 18239 upper and lower floors. (d10Z1-1102)",d10Z1-1102,d10Z1-1102.tif,tif,
Plate 20.31,Plate,20,31,"Pl. 20.31. Pottery of Phase 9, Room 04G0-0004. (d10Z1-1103)",d10Z1-1103,d10Z1-1103.tif,tif,
Plate 20.32,Plate,20,32,"Pl. 20.32. Pottery of Phase 9, Room 18041. (d10Z1-1104)",d10Z1-1104,d10Z1-1104.tif,tif,
Plate 20.33,Plate,20,33,"Pl. 20.33. Pottery of Phase 9, Room 18089. (d10Z1-1105)",d10Z1-1105,d10Z1-1105.tif,tif,
Plate 20.34,Plate,20,34,"Pl. 20.34. Pottery of Phase 9, Room 18067. (d10Z1-1176)",d10Z1-1176,d10Z1-1176.tif,tif,
Plate 20.35,Plate,20,35,"Pl. 20.35. Pottery of Phase 9, Room 18570. (d10Z1-1132)",d10Z1-1132,d10Z1-1132.tif,tif,
Plate 20.36,Plate,20,36,"Pl. 20.36. Pottery of Phase 9, Room 18570, cont. (d10Z1-1133)",d10Z1-1133,d10Z1-1133.tif,tif,
Plate 20.37,Plate,20,37,Pl. 20.37. Pottery of Phase “9 and 8”. (d10Z1-1134),d10Z1-1134,d10Z1-1134.tif,tif,
Plate 20.38,Plate,20,38,"Pl. 20.38. Pottery of Phase 8, Room 9903. (d10Z1-1135)",d10Z1-1135,d10Z1-1135.tif,tif,
Plate 20.39,Plate,20,39,"Pl. 20.39. Pottery of Phase 8, Room 9903, cont. (d10Z1-1136)",d10Z1-1136,d10Z1-1136.tif,tif,
Plate 20.40,Plate,20,40,"Pl. 20.40. Pottery of Phase 8, Courtyard 18035. (d10Z1-1137)",d10Z1-1137,d10Z1-1137.tif,tif,
Plate 20.41,Plate,20,41,"Pl. 20.41. Pottery of Phase 8, various loci. (d10Z1-1138)",d10Z1-1138,d10Z1-1138.tif,tif,
Plate 20.42,Plate,20,42,Pl. 20.42. Pottery of Phase “8 and 7”. (d10Z1-1139),d10Z1-1139,d10Z1-1139.tif,tif,
Plate 20.43,Plate,20,43,"Pl. 20.43. Pottery of Phase “8 and 7”, cont. (d10Z1-1140)",d10Z1-1140,d10Z1-1140.tif,tif,
Plate 20.44,Plate,20,44,"Pl. 20.44. Pottery of Phase “8 and 7”, cont. (d10Z1-1141)",d10Z1-1141,d10Z1-1141.tif,tif,
Plate 20.45,Plate,20,45,"Pl. 20.45. Pottery of Phase “8 and 7”, cont. (d10Z1-1142)",d10Z1-1142,d10Z1-1142.tif,tif,
Plate 20.46,Plate,20,46,"Pl. 20.46. Pottery of Phase 7, Room 9661. (d10Z1-1143)",d10Z1-1143,d10Z1-1143.tif,tif,
Plate 20.47,Plate,20,47,"Pl. 20.47. Pottery of Phase 7, Room 9813. (d10Z1-1144)",d10Z1-1144,d10Z1-1144.tif,tif,
Plate 20.48,Plate,20,48,"Pl. 20.48. Pottery of Phase 7d-c, Room 9300. (d10Z1-1145)",d10Z1-1145,d10Z1-1145.tif,tif,
Plate 20.49,Plate,20,49,"Pl. 20.49. Pottery of Phase 7b-a, Room 9300. (d10Z1-1146)",d10Z1-1146,d10Z1-1146.tif,tif,
Plate 20.50,Plate,20,50,"Pl. 20.50. Pottery of Phase 7b–a, Room 9300, cont. (d10Z1-1147)",d10Z1-1147,d10Z1-1147.tif,tif,
Plate 20.51,Plate,20,51,"Pl. 20.51. Pottery of Phase 7, Room 9816. (d10Z1-1148)",d10Z1-1148,d10Z1-1148.tif,tif,
Plate 20.52,Plate,20,52,"Pl. 20.52. Pottery of Phase 7, Room 9816, cont. (d10Z1-1149)",d10Z1-1149,d10Z1-1149.tif,tif,
Plate 20.53,Plate,20,53,"Pl. 20.53. Pottery of Phase 7, various loci. (d10Z1-1150)",d10Z1-1150,d10Z1-1150.tif,tif,
Plate 20.54,Plate,20,54,"Pl. 20.54. Pottery of Phase 7, various loci, cont. (d10Z1-1151)",d10Z1-1151,d10Z1-1151.tif,tif,
Plate 20.55,Plate,20,55,"Pl. 20.55. Pottery of Phase 7, various loci, cont. (d10Z1-1152)",d10Z1-1152,d10Z1-1152.tif,tif,
Plate 20.56,Plate,20,56,"Pl. 20.56. Pottery of Phase 6b, Room 9657. (d10Z1-1153)",d10Z1-1153,d10Z1-1153.tif,tif,
Plate 20.57,Plate,20,57,"Pl. 20.57. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1154)",d10Z1-1154,d10Z1-1154.tif,tif,
Plate 20.58,Plate,20,58,"Pl. 20.58. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1155)",d10Z1-1155,d10Z1-1155.tif,tif,
Plate 20.59,Plate,20,59,"Pl. 20.59. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1156)",d10Z1-1156,d10Z1-1156.tif,tif,
Plate 20.60,Plate,20,60,"Pl. 20.60. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1157)",d10Z1-1157,d10Z1-1157.tif,tif,
Plate 20.61,Plate,20,61,"Pl. 20.61. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1158)",d10Z1-1158,d10Z1-1158.tif,tif,
Plate 20.62,Plate,20,62,"Pl. 20.62. Pottery of Phase 6b, Room 9657, cont. (d10Z1-1159)",d10Z1-1159,d10Z1-1159.tif,tif,
Plate 20.63,Plate,20,63,"Pl. 20.63. Pottery of Phase 6b, various loci. (d10Z1-1160)",d10Z1-1160,d10Z1-1160.tif,tif,
Plate 20.64,Plate,20,64,"Pl. 20.64. Pottery of Phase 6a, Room 9679. (d10Z1-1161)",d10Z1-1161,d10Z1-1161.tif,tif,
Plate 20.65,Plate,20,65,"Pl. 20.65. Pottery of Phase 6a, Room 9679, cont. (d10Z1-1162)",d10Z1-1162,d10Z1-1162.tif,tif,
Plate 20.66,Plate,20,66,"Pl. 20.66. Pottery of Phase 6a, Room 9679, cont. (d10Z1-1163)",d10Z1-1163,d10Z1-1163.tif,tif,
Plate 20.67,Plate,20,67,"Pl. 20.67. Pottery of Phase 6a, Room 9679, cont. (d10Z1-1164)",d10Z1-1164,d10Z1-1164.tif,tif,
